gene_names,state,pvalue,effect
MARCKS,2,0.874067043291613,-0.311033831488757
EEF1A1,2,0.0564363428101107,1.45552421206342
NR1D2,2,0.47043449400903,-0.750037979564841
USP46,2,0.999657104708081,-0.0393887071317035
CHGA,2,0.997981419300006,0.037680686661146
FAM213A,2,0.227573830812853,-1.15673962864471
CEBPB,2,0.966211520305463,0.178251283833176
RAB6B,2,0.27858704859299,0.844467268048024
TMEM59,2,0.940699997491704,-0.28949013796544
HIST3H2A,2,1,1.95329863394988e-15
GUK1,2,0.0373522224906412,1.29149987514855
NBEAL1,2,0.998654687340129,0.10742249713824
ARL14EP,2,0.927892289713702,-0.145637776304538
NCL,2,0.999837377967787,-0.0185550508849217
SYT13,2,0.500882873961091,-0.338776368861868
LYSMD2,2,0.941357614666003,0.138040316503651
MAPK1,2,0.779984920099352,0.634488997730485
RPL4,2,0.896300549930009,-0.268853685875285
MAP9,2,0.987003813967304,0.119369302010872
PTGES3,2,0.652580837973505,-0.626363246303621
KRT10,2,0.987811232805309,-0.102091567793824
NDRG4,2,0.590311408797915,-0.806933999480052
NENF,2,0.734531924582641,-0.298280172632555
KLC1,2,0.981580267258304,0.240762782443378
NDUFA3,2,0.926289106717748,0.151422133204359
DAD1,2,0.571214826431579,-0.467151884246834
C8orf59,2,0.999866297337663,0.017920180294798
UBA1,2,0.642685386815773,-0.6552561476659
SYP,2,0.471816127300365,-0.627695058851783
TMEM30A,2,0.939464383788155,-0.240187919079544
NRXN3,2,0.977909820909165,0.23222525249121
SNX10,2,0.983828746806764,0.0586660015485369
SUGT1,2,0.997782354222358,-0.0644685621218614
TOMM22,2,0.969720811310285,0.0677780869702487
HPCAL4,2,0.743174201256553,0.216188996907809
SELT,2,0.606085667599215,-0.497055780981463
QDPR,2,0.866760187989468,-0.25318428967639
SCRN1,2,0.11342237233644,1.2778119393968
DBI,2,0.341298472688667,1.05371514391737
AMD1,2,0.0836038733194652,-0.998406428128076
PRPF19,2,0.733422755489908,0.272352916188702
DIRAS2,2,0.938021860924888,0.092143749750472
C14orf1,2,0.953282532634699,0.14833347740456
UBQLN2,2,0.935991777003518,0.169960260888058
GDE1,2,0.999890822153583,0.0141127289245319
IGFBP5,2,0.925194736173469,0.235668481846151
UBA52,2,0.975215100589498,-0.155130305310463
B4GALNT1,2,0.831183268413976,-0.202054303171529
PEA15,2,0.985173080980254,-0.167166817309734
BAALC,2,0.518997320088731,-1.16826953313956
C1orf52,2,0.999993611588876,0.0103289906569264
C4orf47,2,0.602814371927957,0.452627106597172
DNAJB6,2,0.902593828542657,0.396319226778691
THY1,2,0.999941404957991,-0.0157857361370097
CLPTM1,2,0.183343216283548,-0.990293475849131
NDUFS7,2,0.527119463960612,-0.441729643414396
MLF2,2,0.733126447010598,0.481319919893206
AK1,2,0.999991473872522,0.0128343482986635
OMG,2,0.180176000635433,-0.861550811564238
FKBP8,2,0.949912835959297,-0.221174632610084
RNF6,2,0.941331072063827,0.156034804765925
MYL6B,2,0.312100377902456,-0.410291061231334
SCG2,2,0.964582632278574,-0.0557362234712836
ST13,2,0.417621431387618,0.82534214207524
NUDT3,2,0.849080701456466,-0.596689630294232
LPIN2,2,0.623755325438607,-0.687918946481686
GABRA1,2,0.792117085567672,-0.203675132411476
SYT5,2,0.977244700186915,-0.0423377028714238
VAPA,2,0.0554580069955626,-1.70370235458339
TDRD9,2,0.781003849400484,-0.100120812453077
ARL8B,2,0.525373362644644,0.624555685221146
TECR,2,0.364172228609849,-0.908550267835979
EPN1,2,0.532701283577289,0.297257412758274
HNRNPA1,2,0.817696100984648,0.340047993957433
CDC42,2,0.994719712575278,-0.0990208299716411
PNRC2,2,0.998307074791578,0.0351298319882252
JTB,2,0.999833515150907,0.0337127569046007
VTI1B,2,0.813482807604385,-0.162593424987375
MRFAP1L1,2,0.999705575535574,-0.0213234583692138
TRAPPC3,2,0.415311223960941,0.452279458104747
ZNF770,2,0.872437514485266,0.279377309376688
SYT4,2,0.521113044780511,-0.174266522097764
RPL12,2,0.791220994168446,-0.259206042534793
PPIB,2,0.900738147438125,-0.244340132807476
PSMC4,2,0.937975023921248,0.134214216738745
CLCN3,2,0.847429139681146,0.387358826791628
PRKAR1A,2,0.739920302223114,-0.424006252991173
COX17,2,0.44133332548197,0.333572243191027
NSG1,2,0.35443379228829,0.173484589409873
CCT6A,2,0.257095754722222,-0.506519879464686
SFMBT2,2,0.999989436438815,0.034819302959356
AKR1B1,2,0.39010580244745,0.365684300267964
PPP1CC,2,0.608211613133407,-0.56345780685567
ARHGAP5,2,0.857059856549015,1.00567064551615
RSL1D1,2,0.999985934712206,0.00570516949997368
EIF2AK2,2,0.0775368250929217,0.962210200834922
WSB2,2,0.96509164457513,-0.138662270222035
ARL2BP,2,0.960834741940419,-0.135541341388583
NHSL2,2,0.99950393577518,0.0319117809672471
RAC3,2,0.999969356119793,-0.00835124793237074
TFPT,2,0.99988397497385,-0.0139888361323602
DCTN5,2,0.912603800898758,-0.220729627298198
C8orf46,2,0.882295786056446,-0.319768747430519
UQCC2,2,0.957776228129642,-0.171985911669229
JADE2,2,0.978595983568164,0.0818689991842508
ASIC2,2,0.999950547373077,0.0216273650004024
ARF4,2,0.106273969214569,0.817233067107985
LRRTM2,2,0.471299645941198,0.284621547085278
DEK,2,0.941630446369056,0.20444603014856
ARHGDIA,2,0.99371570801457,-0.0819198411620821
VPS35,2,0.927495797527618,-0.276594079675084
MRAS,2,0.0146081777037897,3.24428659393262
C2orf88,2,0.714040859914807,-0.321444076476676
PCBP2,2,0.246543085688203,-1.00108873122295
CNTN5,2,0.519946260261775,0.55877183232654
MZT2A,2,0.309319405567936,0.559134060884976
UBE2N,2,0.423659950995576,-0.567170255650458
CYP39A1,2,0.999995389616805,0.00435028299610096
CMAS,2,0.472222662800191,-0.371890253636718
SCAMP1,2,0.131739628786764,-0.883585252314733
SHISA5,2,0.486779804191318,0.773990680116338
STIP1,2,0.712696709123023,-0.267042886696224
SHISA4,2,0.633822852769569,-0.399845990195466
RGS7,2,0.99995640495506,-0.0577652202312233
IRF3,2,0.764202400304475,0.31736629378829
FAM174A,2,0.884825109580587,0.220088966590063
MAGEE1,2,0.998313704652827,0.0207302971474796
TBPL1,2,0.999805825349336,0.0171976127507422
SCN3B,2,0.845380840647167,0.153090391997431
ALKBH7,2,0.972112189078334,0.0552489563180945
OLFM1,2,0.51778152110285,-0.524384203387416
PHB2,2,0.890232321609282,0.158866351502405
C1orf122,2,0.832354647149287,-0.336606185254948
PSMA4,2,0.99979314850442,-0.0267500575442259
TEX264,2,0.987572047903805,0.112036032666427
SIVA1,2,0.554083027797958,0.289247839812896
OTUB1,2,0.199263264235022,-0.740612904549592
NDN,2,0.878769670302738,-0.222211216117925
NUDC,2,0.543017528557022,0.406553216465246
AMBRA1,2,0.844049249726242,-0.572801558169515
SSNA1,2,0.931530885789369,-0.145253244561684
CASQ1,2,0.915414194528556,0.0609594427592388
GTF3A,2,0.927623812656904,-0.192960287875166
RCN2,2,0.991319187377613,-0.14169743676325
C1QBP,2,0.975565402642293,0.100809980837194
PRMT2,2,0.346860387009171,1.01463516231872
LDOC1,2,0.625866238825679,0.217126968139371
GSK3A,2,0.964530895532028,-0.0832002202933162
CCSAP,2,0.523248057192577,-0.392672197991268
TOMM20,2,0.999944068730047,0.0198568437193816
FAM195B,2,0.734341546306527,0.349115489584021
XPO5,2,0.501378382540494,0.657802853331748
B3GALT2,2,0.866098144856182,-0.0269285742644995
USP11,2,0.0738882653363154,-0.929720228902499
SREK1IP1,2,0.974001589648296,-0.194195965826306
ARHGDIG,2,0.969190672513849,-0.0422204239161032
PPID,2,0.962385024097785,-0.106279989012759
CREBL2,2,0.233460626956832,-0.712761413845922
CAMLG,2,0.929987855508939,-0.195452542441009
DUSP14,2,0.978693898965409,-0.0456334521967288
TMEM33,2,0.999859393612113,-0.0231218574628115
AZIN1,2,0.855647760619874,0.392880934746243
DPYSL2,2,0.301638035372514,2.34217352638177
HLF,2,0.99986767385535,-0.0252606763359514
C6orf48,2,0.799756764049981,0.235366884424955
TMEM219,2,0.683864380238816,0.548835686170697
SPRYD3,2,0.943740110204522,-0.124688961626582
EFNB2,2,0.0774707119690581,-1.07958599387941
F12,2,1,1.89084858881472e-16
CLPP,2,0.994034178387801,0.0668085890969284
NR2F6,2,0.153180073351965,0.570248460111479
TMEM59L,2,0.995506038274828,0.121193060656591
HNRNPR,2,0.995226672852619,0.0797334803291349
PIANP,2,0.999460795649932,0.0182843917539094
ADRM1,2,0.705430392210447,-0.216283098949863
BNIP3,2,0.8736866311367,-0.308107874103666
NKRF,2,0.227331736146872,0.507032272391607
LY6H,2,0.852153032860161,-0.281921326990348
TMEM14C,2,0.57008416559113,0.321562932497067
NAPB,2,0.295115801304511,0.778680484693402
TSC22D1,2,0.704923715147165,0.945145060878293
TMED2,2,0.89911258461155,0.170346984482633
CFAP20,2,0.999851206200196,0.021185375254968
FAM127B,2,0.773382735528497,0.297256340635747
BCAP29,2,0.481625606588847,-0.513529996607082
TMED9,2,0.191104781307799,-0.85608854519946
KCTD6,2,0.710512623495093,0.327027255475861
ZMAT3,2,0.848465224705846,0.391412954666534
MAP2K1,2,0.639998468712742,0.514445497062678
RALBP1,2,0.810253860747057,0.312529703912755
RNF167,2,0.998870122162101,0.0365690626092
ARL5A,2,0.674648329537453,0.55915560010969
GTF2A2,2,0.763458866058742,-0.340494729545062
RNF5,2,0.971550831235006,-0.0722662271394418
B2M,2,0.861273825156226,0.397603982269851
TALDO1,2,0.975334448376044,-0.117264075973672
FAM92A1,2,0.982035914172783,0.153611150611978
MOCS2,2,0.786783519160868,0.180949716596849
RGS2,2,0.781298163819601,0.057399767269661
MAP7D1,2,0.977530733568388,0.100443824900544
GGCT,2,0.998274243674151,0.0308780270104093
KCNJ9,2,0.892370436720867,0.143264475306485
CHST1,2,0.712249328326097,-0.560668847644778
MLEC,2,0.454828062260058,-0.529655615788153
FABP5,2,0.605713100370815,0.598360114915085
QPCT,2,1,6.24500451351651e-16
GTF2H5,2,0.809185620398442,0.267438107761042
SOX15,2,0.781765682218443,-0.135231468000017
FGFR1OP2,2,0.917871398225051,-0.294164980051752
SS18L2,2,0.996633799264235,0.0494198276140176
DGUOK,2,0.957383211665469,-0.198365690232999
IGFBP6,2,0.615954642370323,-0.070891037366085
SYT17,2,0.878727998808387,-0.818492645107566
SNAPC5,2,0.845598954035724,-0.17133916157872
CNDP2,2,0.856966431962584,0.248335325947358
AKAP5,2,0.966380384547205,-0.0428899337784367
RANBP6,2,0.543946175043859,0.307159986210033
C2orf69,2,0.840436670083449,-0.207387659878786
IFI6,2,0.614486129150819,0.287306466036716
POLR2C,2,0.99921713898924,0.0265325181397628
BUB3,2,0.941543073479573,-0.178834625779356
ALDH2,2,0.867057724117635,-0.555231612607333
AIP,2,0.887911656335213,0.132070685416711
RWDD1,2,0.99893822664924,0.0480432131661936
CNTNAP5,2,0.8852126633916,-0.289179213217079
PDIA3,2,0.616191149709708,-0.593763575940409
FIBP,2,0.361698963304251,-0.292786656749406
ARL1,2,0.0562049078446004,0.505546713411499
COX20,2,0.913523854692584,0.267454824893455
DNAJC8,2,0.993183220885655,0.0740370392167099
GARS,2,0.373337140885552,0.598416594840626
FBXL15,2,0.803924951614258,0.175132343816687
DHRS7,2,0.958243393514855,0.156089467589454
EFCAB3,2,0.99983532340707,-0.0175462732769509
MRPL4,2,0.998872486681555,-0.0575115568116567
SLC25A11,2,0.978666410516714,0.128665104784558
AKTIP,2,0.208167024392698,-0.507631096860994
AVPI1,2,0.922383923075124,0.0596099616868826
DEDD2,2,0.999117677407959,-0.0224735838494033
MRPS18C,2,0.227001107269186,0.518516880746879
YBX1,2,0.24756476960714,-0.542960256770817
ZNF32,2,0.99991626626462,0.0180630552143419
AAMP,2,0.772521842945609,0.263940727406696
TPPP3,2,0.907662574295622,0.199138746951954
COMMD2,2,0.980035260799913,-0.0878184742065711
GPAA1,2,0.844776788041326,-0.235499828677808
RABIF,2,0.97965582512292,0.0782914090757516
FAM213B,2,0.0251567368290367,0.548141751741613
PPIL4,2,0.578835318035075,0.423801743522827
SRSF9,2,0.0117543811726276,-1.07031761838234
GSPT2,2,0.691218548962411,0.112132252568796
CADPS2,2,0.497129171481543,1.00476101308237
CALM3,2,0.68413082059397,0.520619019241695
TMEM203,2,0.996881223257126,-0.0374857042537636
VBP1,2,0.999725204983472,0.0225899819409995
NRBF2,2,0.0727901005641766,-0.322377740823906
CCDC107,2,0.999988487909029,-0.0086187920386474
CDK2AP2,2,0.286033526525508,-0.432275054642874
SDF2L1,2,0.999975945762778,-0.00832081498199549
AKIRIN2,2,0.998687530342045,0.0379445784723559
DPM3,2,0.762364108515485,-0.206894629404929
SEL1L,2,0.832389839357929,0.338102745357775
AHI1,2,0.130141062000602,2.5195752247678
PAF1,2,0.986720021639717,0.0524970788127566
ETF1,2,0.937188198633545,0.115612157469937
EIF3F,2,0.973750997296402,-0.141877454461251
GAMT,2,0.81309677802836,-0.251409920811416
DNAJC2,2,0.545076837887932,-0.529868565194071
SUMO2,2,0.0649476340821287,0.454279495933866
CST3,2,0.798372202573801,-2.09072908798654
DDIT3,2,0.988523013122451,0.114178799714902
RNF10,2,0.914928315496866,0.261501656031212
MRPS18A,2,0.997977361204307,-0.0341246894815968
RYBP,2,0.030295004656638,1.0653057130003
INAFM1,2,0.818151587254435,-0.201212088464561
SLC25A44,2,0.811073425644733,0.190737990362682
ANKRD37,2,0.829651349239672,0.183751723803458
ELOVL4,2,0.994858877508582,-0.0345031282211557
RPL22L1,2,0.128670510680267,0.285929123659996
HEY1,2,0.97428907976888,0.0690713382549736
BOP1,2,0.870061742126975,0.167257550474217
COPRS,2,0.838025617822022,-0.179422860090804
YJEFN3,2,0.0744193035093486,0.750657967411615
ARPC5,2,0.998737478874124,-0.0483896855406145
KIF5B,2,0.50856226910994,0.849237701647181
C20orf27,2,0.995591315285371,0.0221687412361194
HAX1,2,0.195180293786405,0.51189843887979
NUDT16L1,2,0.747659733286399,-0.329050384596005
IDH3G,2,0.932045036439045,-0.143868126855932
HEBP1,2,0.983817478852127,0.0507789811359305
CBX3,2,0.999473718429948,-0.0304094063811921
PSMC3,2,0.980722751748354,0.0917260983250286
BAG1,2,0.672920943598219,0.224703925452453
HPCAL1,2,0.989691702578286,0.106825154524782
TM2D2,2,0.461661273219653,0.314223000920448
PPP2R5B,2,0.991355431035195,-0.106891784146082
RDH14,2,0.991399338672022,-0.0452272196845971
TMEM9B,2,0.89902879603737,-0.188342548440294
RAB22A,2,0.923806298057892,0.222910653505949
ZNF771,2,0.988930262563544,0.0788937719581211
SBDS,2,0.0157206693297773,0.778743575966161
CALB1,2,0.480575927899073,-0.0356945504302303
PNPLA8,2,0.999838220282541,-0.0490760748220396
ENOPH1,2,0.849826835129285,-0.203909703270275
APEX1,2,0.587518539898056,-0.353871408080942
UNC50,2,0.977580196721849,0.116173488118787
SPG21,2,0.51961803091782,-0.47307550655885
CNIH2,2,0.962168674148531,-0.0273146470138244
MPLKIP,2,0.715676370574708,0.223790109896754
MUM1L1,2,1,4.37150315946155e-16
IDH3B,2,0.999935964748664,0.015420554231025
MRPS2,2,0.816898280400655,-0.230392512602257
RPA2,2,0.219364132231139,-0.494230574650013
C12orf45,2,0.945048352702686,0.163456077740179
SNRPB,2,0.95431393799535,0.0943334981526716
SQLE,2,0.986541010270236,-0.102298599770503
HIST1H4C,2,0.904979759482745,0.12612730302912
PLA2G16,2,0.229046917583736,0.797148690855482
RCN1,2,0.462193677586704,0.789023260168397
GLRX5,2,0.999213589148572,-0.0197930039060994
KCNJ12,2,0.557770868999574,0.0444280684516497
JAGN1,2,0.819310578622416,0.211937162616253
TUSC1,2,0.988926268270723,-0.0643573141762251
CDV3,2,0.999995069900378,-0.0031095367238843
GLTSCR2,2,0.82999647077623,-0.0917353605176229
NPC2,2,0.999864018006881,0.0245862155241869
LRRC24,2,0.880546626075362,0.126033612381029
EBP,2,0.88420825580498,-0.137466775806308
REXO2,2,0.575132918754612,-0.391951702144319
BLOC1S4,2,0.277560492779258,0.390738728145952
TMEM55B,2,0.887564994740681,-0.132239126143001
DCHS2,2,0.56475039110273,-0.57412057773643
GTF2F1,2,0.972408275446329,0.137653313777335
TIMM22,2,0.890027620463669,-0.130144854848542
DERL2,2,0.98849310657881,0.0927617457621784
OSTC,2,0.989020696658145,-0.0745304599117382
NUTF2,2,0.487606352441852,-0.354047570079178
C9orf24,2,0.861956572413363,-0.192694027503409
CRNKL1,2,0.731670319732444,0.212046554877524
NDUFV3,2,0.837558535021933,-0.361974928278603
GAD1,2,0.854783502474664,-0.156952521908593
MOB4,2,0.999648402209496,-0.0211842033055336
ABHD8,2,0.99564323713119,-0.106575379309016
RBM4B,2,0.988842860970709,0.0952553714248046
TRIAP1,2,0.991094732673141,-0.0217426148840348
FAM107A,2,0.899070490258504,0.987803293302958
THTPA,2,0.991251743963211,-0.0531783179474255
C12orf73,2,0.710027132067564,-0.400272151734471
SEC11C,2,0.570504108138977,0.471243023610231
OCEL1,2,0.973029554744205,-0.0433054927103838
PSMB4,2,0.828496477127473,0.28504788462478
SSTR1,2,1,-1.34701277909599e-15
PPP2R2B,2,5.26097609743204e-06,15.887845534177
HTR5A,2,0.330673891860009,-0.072637633230369
SEPT5,2,1,2.08166817117217e-17
MRPL52,2,0.776070380819475,0.194430294127453
SNRPG,2,0.966226503112839,-0.112916599700454
C11orf1,2,0.13880620726244,0.402852146546454
USP27X,2,0.798079438756477,0.0713162333086395
BUD31,2,0.880612531624528,-0.145238688241736
STAT1,2,0.113816884767326,0.459592693585174
NOSIP,2,0.971828997385067,-0.155539681440584
KCNG1,2,0.986837210842898,-0.0397952298530155
EIF4A3,2,0.88263262002623,0.102791876686939
CCDC167,2,0.994877789891614,-0.0511166335636389
AHCY,2,0.730912914281285,0.137559837194791
ADO,2,0.981631646532942,0.0375060482477336
TUBB8,2,0.737820982637901,-0.0420460386835305
BAG2,2,0.893112031873065,0.12158161173134
MRPL2,2,0.720815915415731,0.200283620837286
TXNDC17,2,0.772973808629768,-0.136787409715812
KCTD4,2,0.0561930034345043,0.295324149625727
DRD5,2,1,-3.42607886505419e-17
UBE2T,2,0.905108885536381,-0.050446144718549
STEAP1B,2,0.382288926124075,-0.577332564262393
XBP1,2,0.999948254195208,-0.0117260121918566
SMKR1,2,1,-1.57859836313889e-16
WNT7A,2,0.950890011679442,0.0792477404883314
FMNL1,2,1,-1.03380845550838e-14
PPP1R1A,2,0.86476808478855,-0.100361470780254
MADCAM1,2,0.996861377784853,-0.0468216954851537
MRPS28,2,0.999876452313188,0.0107880275311198
CEP19,2,0.9412236989057,0.0854534613358843
NRG1,2,0.637495878239561,0.282637186883932
P4HA2,2,0.911095831761908,-0.16469681825558
HIST1H2AC,2,0.125703348846024,0.745237005145486
C9orf84,2,0.978450212066322,-0.115536108378969
C9orf9,2,0.999775563016683,0.0183113654703638
SFRP2,2,1,-1.69309011255336e-15
HSD17B10,2,0.999999963535063,0.001052062679751
GABARAP,2,0.975180386513818,0.0366206419301996
CABP1,2,0.999729137909078,-0.0315616613734161
RBM42,2,0.360978145223481,0.310441168393069
PLCB2,2,0.366146175448881,0.0813493253373323
AGBL5,2,0.566855768253441,0.345693547934947
MRPL39,2,0.999999125467328,0.00398605130649687
DUSP2,2,1,2.41820452551167e-15
CHST2,2,0.963351246372312,-0.0372654597401166
COA7,2,0.337311477221309,-0.117595977164727
ZBTB22,2,0.732339739500489,-0.147295341556047
NOP16,2,0.779981613482737,-0.0564502704952136
GAD2,2,0.324857894855257,0.317715924128117
PPIL1,2,0.715744309563111,0.139997830477014
FAM71E1,2,1,1.94635974004598e-15
B3GNT2,2,1,6.84174938925253e-15
DNAJC3,2,0.98810299343447,0.185908438315996
MYL12A,2,0.934752018593546,0.112617593418491
DFNA5,2,0.963406934744307,-0.0652349900770206
SYCP3,2,0.978773703901237,-0.0726535507146706
EFCAB1,2,1,-2.84494650060196e-15
RPUSD4,2,0.087074218184864,0.291255869828875
SAYSD1,2,0.9992930583866,0.0204876818222901
MCOLN1,2,0.790844921541884,-0.159865298259168
IFIT2,2,0.220401497297145,-0.367991337289221
PUS3,2,0.287988496720821,0.191255105663203
PSME1,2,0.0518409840334639,0.667289363053179
MID1IP1,2,0.61314164996869,0.399664496796435
BYSL,2,0.442822826482864,0.188530427462325
RTP5,2,0.698305926431377,-0.0359471062115763
CRABP1,2,0.91527664455358,-0.053647997429875
LUC7L3,2,0.342567088213369,2.73586266115736
TAF7L,2,0.408539327089916,-0.092236373302569
A1BG,2,0.968362789631088,0.0459860468368444
MATN2,2,0.98605878263971,0.126260794052299
NEDD4,2,0.972058296916879,0.194428547285843
NELL1,2,0.332473149856959,0.604068396771844
AC131263.1,2,1,1.40859546249317e-15
GPR6,2,1,9.78384040450919e-16
FN1,2,0.776275580093328,-0.49341038751272
ACTA2,2,0.998705708434455,-0.0291817810595644
TMEM187,2,0.999954920660296,-0.00747822341329303
FBXL17,2,0.57782125212856,-1.50828488625309
ZFPM2,2,0.408350996728296,1.17087293991771
SAMD12,2,0.281622382640027,1.02595887460797
CHSY3,2,0.861039944266991,0.199702564786074
C6orf10,2,0.792620036181476,-0.0828346360527566
SCML4,2,1,1.56125112837913e-17
CACNB4,2,0.909291337083619,0.39583342134001
FMN1,2,0.815515968717947,-0.293296255274017
GPNMB,2,0.309905827289369,0.113557698264827
KCNQ3,2,0.965773647736465,-0.409575866562946
FAT3,2,0.209549052038287,-2.08639545742044
NIPAL2,2,0.986859291917291,0.0504850205712216
SLC25A34,2,0.994505302466981,-0.0482754323304013
NKTR,2,0.999195189118705,0.151001139986123
NALCN,2,0.984827016045518,-0.24656684249865
UBAC2,2,0.797167356476079,-0.561975749346725
MICALL2,2,0.291310982837752,-1.59917238117085
CTTNBP2NL,2,0.526207732929614,0.336790227574932
SLC37A3,2,0.999332791753161,-0.0463882227203332
FSTL4,2,0.806593057558115,0.201980807982616
FRMD5,2,0.659650693176113,1.19787617572221
TMEM132E,2,1,-5.69683189510783e-15
C11orf30,2,0.139198304463764,0.998813131717985
MERTK,2,0.000185463996125401,-4.00875033992976
RHOBTB1,2,0.698290823520515,0.217320425949387
TCERG1,2,0.676181078564654,0.635417117901703
ZFYVE16,2,0.42110450988591,1.14554468064041
CUX1,2,0.981517224151823,0.363703803305292
PTH2R,2,0.999750085404926,-0.0208965945094362
LUC7L,2,0.552434010751542,0.699834084153958
RP1-66C13.4,2,0.97699915689246,-0.0595014798354345
RP11-701H24.9,2,0.247930853208509,1.26809691442782
EML6,2,0.302152956597306,1.33656198801618
PDE8A,2,0.98031906171198,0.319529064144502
GPI,2,0.999799999681366,-0.0473050889922391
PLAGL1,2,0.921375995359273,0.149989734979878
GPATCH2,2,0.872689496024064,-0.354422352600211
RAB3IP,2,0.667070741398469,0.146208389904943
TPK1,2,0.0350100491252439,-1.58910795523207
CMC2,2,0.277336246720711,-0.72096069679307
LAMP5,2,0.866806054728813,-0.135263895786437
EIF4E1B,2,1,-1.14040721310715e-14
SV2C,2,0.999221246322077,0.0279349446766766
TRPC3,2,0.184294955105784,0.10168665667166
COPG2,2,0.79823095627905,-0.329019189878129
KCNH5,2,0.854670874122544,0.117469193500605
NXPH2,2,0.900552145109222,0.0303916654031218
GPS2,2,0.932417489846524,0.143593381437859
CHL1,2,0.518367492158384,1.37327199319025
SERPINI1,2,0.869740200595877,-0.321781203560933
CEND1,2,0.96745499853276,-0.163765517493335
TAC1,2,0.987484301779511,-0.0252017467216214
FUS,2,0.608455116017401,0.729323055644139
NDUFS1,2,0.965740883821623,-0.272588302674897
LHX6,2,0.999077267130756,0.0100528730008503
PVALB,2,0.868751870457038,-0.0915025423562953
RGS5,2,0.884419848332584,0.18210841023002
C8orf4,2,0.971902414435123,0.0241589695737192
LINC00116,2,0.956341787073319,0.131255026708348
ADARB2,2,0.255806023199276,-1.0775665206235
MSI2,2,0.000255973024261946,-9.25413447049438
SV2A,2,0.175722218878334,-0.731184001741356
RPL9,2,0.884162433486178,-0.145607901511215
DIRAS1,2,0.847500749844724,-0.15376699302158
TIMP2,2,0.991908150900591,0.0798148700702493
CHN1,2,0.993004268123008,-0.302608076451888
DEXI,2,0.834784416636186,0.187130118883289
VSNL1,2,0.96898067489824,-0.149944594982705
HSPA4L,2,0.297553336296091,-0.608037083751453
LRRC4,2,0.0435239457256377,0.386089939182267
NPPC,2,0.260420045357502,-0.124002815674615
CPLX1,2,0.348789982767535,-0.291824165883216
PIN1,2,0.981923341965742,-0.126566510655013
KCNS3,2,0.285077107900992,0.145625335480409
FAM179A,2,5.93632640155661e-07,2.5719990530472
RTN1,2,0.996459017973045,-0.110930958652635
MAP1A,2,0.908200821797498,-0.295506637677363
HSP90AB1,2,0.194661492440245,-1.39223915145897
THRA,2,0.578172943747183,0.584232954564127
TUBA1B,2,0.615423303900013,-0.720971979145575
SLC38A2,2,0.0276684349477576,1.7164583002878
ZNF385A,2,0.939797821466348,-0.11931666838457
SOD2,2,0.893912741888872,0.407569986267925
KLHL5,2,0.157096132512644,1.01838436395613
C4orf48,2,0.654049572029923,-0.431905902989722
NEFH,2,0.992652919203021,0.02348626542933
EFR3A,2,0.99993214767855,0.0474775779506977
AP3M2,2,0.996702753896934,-0.0641202253229282
NINJ1,2,0.165145142398816,0.606280362819543
NDST3,2,0.513118949857148,-0.333999427233583
ENO2,2,0.0344395519352318,1.8431108361049
FDX1,2,0.820970582587638,0.250953257711897
PREPL,2,0.604832325974734,0.731304837977794
DDX5,2,0.986817317907179,0.321234731330636
FAM126B,2,0.978962685228321,-0.222832722826055
SPTBN1,2,0.99999995310132,-0.00565533827842835
INA,2,0.884727243181216,0.183972724474567
ATP5B,2,0.181184962317936,-0.948830941112163
PCBP1,2,0.942976663775766,0.210415534270094
METTL21A,2,0.994217140169367,-0.0798046629285933
RAD23A,2,0.990769449387147,0.0908337989945186
SEPT4,2,0.309052180765176,-0.791946718223615
PKM,2,0.940459679925678,-0.528653982423991
CALY,2,0.279986981054101,0.257605545658901
YWHAE,2,0.0582049034832959,1.90269318126936
DCXR,2,0.989624179984355,0.134728989253961
ATP1A3,2,0.992435663079085,-0.0633305308179659
RPP25,2,0.657714364235707,-0.0629817067508588
LSAMP,2,0.825497043832773,4.06900830940725
ELOF1,2,0.999231149461114,0.0395307048277383
DUSP10,2,0.812573610469802,0.0581005612853201
MRPL35,2,0.702458315434695,-0.227926891548462
KCNC1,2,0.934394900299712,0.0642814832365758
SSR4,2,0.801520174641913,0.174614053367087
SOX6,2,0.312670925250279,-2.43358704375687
KEAP1,2,0.227693093056019,0.719953954875731
UQCRC1,2,0.998034384967579,-0.0601014108910408
TMEM155,2,0.543903153457719,-0.112070389953744
MEPE,2,0.778829239023372,-0.0269285742645026
SNAP25,2,0.912789861500027,-0.473330491042796
GLRX,2,0.443472322058685,-0.502360626700627
PLCL1,2,0.600828480864649,-0.569755757249421
BAP1,2,0.949520370283614,0.0953094812388752
GPHN,2,0.957904103684987,-0.891948768921772
LINGO2,2,0.77148339224905,-0.318303025964473
CSMD3,2,0.269077251498984,0.612960310680785
RELN,2,0.919799403286785,0.0759830882522277
DSCAM,2,0.0131785893129854,1.60422337648489
DDR2,2,0.798070252874456,0.636225785842099
CXCL14,2,0.954554614141342,-0.304509376076352
CABLES1,2,5.23849852385183e-11,-11.4906378290403
PREX2,2,0.00643104537056405,-5.46558362053066
GRM3,2,2.94583979432161e-09,-7.02812836641642
SYTL4,2,0.000196291925231296,2.27354854323812
RLBP1,2,0.710199133866732,-0.407858177505154
SMURF2,2,0.147332466815366,-1.56285628424286
ZFP36L1,2,5.79480996520942e-09,8.59001390339091
GJA1,2,0.999623524004396,0.216558064076366
